"week","sender_label","receiver_label","lr","n_k","n_k_sig","median_z","robust_fraction"
8,"Hofbauer cells","vCTBp","TGFB1->TGFBR2",1,0,NA,0
8,"Hofbauer cells","vCTBp","VEGFA->KDR",1,0,NA,0
8,"STB","EVT","CSF1->CSF1R",4,0,NA,0
8,"STB","EVT","CXCL12->CXCR4",4,0,NA,0
8,"STB","EVT","HLA-G->LILRB1",4,0,NA,0
8,"STB","EVT","HLA-G->LILRB2",4,0,NA,0
8,"STB","EVT","LGALS9->HAVCR2",4,0,NA,0
8,"STB","EVT","PGF->FLT1",4,0,NA,0
8,"STB","EVT","TGFB1->TGFBR1",4,0,NA,0
8,"STB","EVT","TGFB1->TGFBR2",4,0,NA,0
8,"STB","EVT","VEGFA->KDR",4,0,NA,0
8,"STB","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
8,"STB","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
8,"STB","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
8,"STB","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
8,"STB","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
8,"STB","EVT-progenitor","PGF->FLT1",4,0,NA,0
8,"STB","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
8,"STB","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
8,"STB","EVT-progenitor","VEGFA->KDR",4,0,NA,0
8,"STB","EVT3","CSF1->CSF1R",4,0,NA,0
8,"STB","EVT3","CXCL12->CXCR4",4,0,NA,0
8,"STB","EVT3","HLA-G->LILRB1",4,0,NA,0
8,"STB","EVT3","HLA-G->LILRB2",4,0,NA,0
8,"STB","EVT3","LGALS9->HAVCR2",4,0,NA,0
8,"STB","EVT3","PGF->FLT1",4,0,NA,0
8,"STB","EVT3","TGFB1->TGFBR1",4,0,NA,0
8,"STB","EVT3","TGFB1->TGFBR2",4,0,NA,0
8,"STB","EVT3","VEGFA->KDR",4,0,NA,0
8,"STB","Endothelial","CSF1->CSF1R",4,0,NA,0
8,"STB","Endothelial","CXCL12->CXCR4",4,0,NA,0
8,"STB","Endothelial","HLA-G->LILRB1",4,0,NA,0
8,"STB","Endothelial","HLA-G->LILRB2",4,0,NA,0
8,"STB","Endothelial","LGALS9->HAVCR2",4,0,NA,0
8,"STB","Endothelial","PGF->FLT1",4,0,NA,0
8,"STB","Endothelial","TGFB1->TGFBR1",4,0,NA,0
8,"STB","Endothelial","TGFB1->TGFBR2",4,0,NA,0
8,"STB","Endothelial","VEGFA->KDR",4,0,NA,0
8,"STB","Erythroblasts","CSF1->CSF1R",4,0,NA,0
8,"STB","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
8,"STB","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
8,"STB","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
8,"STB","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
8,"STB","Erythroblasts","PGF->FLT1",4,0,NA,0
8,"STB","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
8,"STB","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
8,"STB","Erythroblasts","VEGFA->KDR",4,0,NA,0
8,"STB","FIB1","CSF1->CSF1R",4,0,NA,0
8,"STB","FIB1","CXCL12->CXCR4",4,0,NA,0
8,"STB","FIB1","HLA-G->LILRB1",4,0,NA,0
8,"STB","FIB1","HLA-G->LILRB2",4,0,NA,0
8,"STB","FIB1","LGALS9->HAVCR2",4,0,NA,0
8,"STB","FIB1","PGF->FLT1",4,0,NA,0
8,"STB","FIB1","TGFB1->TGFBR1",4,0,NA,0
8,"STB","FIB1","TGFB1->TGFBR2",4,0,NA,0
8,"STB","FIB1","VEGFA->KDR",4,0,NA,0
8,"STB","FIB2","CSF1->CSF1R",4,0,NA,0
8,"STB","FIB2","CXCL12->CXCR4",4,0,NA,0
8,"STB","FIB2","HLA-G->LILRB1",4,0,NA,0
8,"STB","FIB2","HLA-G->LILRB2",4,0,NA,0
8,"STB","FIB2","LGALS9->HAVCR2",4,0,NA,0
8,"STB","FIB2","PGF->FLT1",4,0,NA,0
8,"STB","FIB2","TGFB1->TGFBR1",4,0,NA,0
8,"STB","FIB2","TGFB1->TGFBR2",4,0,NA,0
8,"STB","FIB2","VEGFA->KDR",4,0,NA,0
8,"STB","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
8,"STB","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
8,"STB","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
8,"STB","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
8,"STB","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
8,"STB","Hofbauer cells","PGF->FLT1",4,0,NA,0
8,"STB","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
8,"STB","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
8,"STB","Hofbauer cells","VEGFA->KDR",4,0,NA,0
8,"STB","STB","CSF1->CSF1R",4,0,NA,0
8,"STB","STB","CXCL12->CXCR4",4,0,NA,0
8,"STB","STB","HLA-G->LILRB1",4,0,NA,0
8,"STB","STB","HLA-G->LILRB2",4,0,NA,0
8,"STB","STB","LGALS9->HAVCR2",4,0,NA,0
8,"STB","STB","PGF->FLT1",4,0,NA,0
8,"STB","STB","TGFB1->TGFBR1",4,0,NA,0
8,"STB","STB","TGFB1->TGFBR2",4,0,NA,0
8,"STB","STB","VEGFA->KDR",4,0,NA,0
8,"STB","STB-progenitor","CSF1->CSF1R",4,0,NA,0
8,"STB","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
8,"STB","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
8,"STB","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
8,"STB","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
8,"STB","STB-progenitor","PGF->FLT1",4,0,NA,0
8,"STB","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
8,"STB","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
8,"STB","STB-progenitor","VEGFA->KDR",4,0,NA,0
8,"STB","vCTB","CSF1->CSF1R",4,0,NA,0
8,"STB","vCTB","CXCL12->CXCR4",4,0,NA,0
8,"STB","vCTB","HLA-G->LILRB1",4,0,NA,0
8,"STB","vCTB","HLA-G->LILRB2",4,0,NA,0
8,"STB","vCTB","LGALS9->HAVCR2",4,0,NA,0
8,"STB","vCTB","PGF->FLT1",4,0,NA,0
8,"STB","vCTB","TGFB1->TGFBR1",4,0,NA,0
8,"STB","vCTB","TGFB1->TGFBR2",4,0,NA,0
8,"STB","vCTB","VEGFA->KDR",4,0,NA,0
8,"STB","vCTB1","CSF1->CSF1R",4,0,NA,0
8,"STB","vCTB1","CXCL12->CXCR4",4,0,NA,0
8,"STB","vCTB1","HLA-G->LILRB1",4,0,NA,0
8,"STB","vCTB1","HLA-G->LILRB2",4,0,NA,0
8,"STB","vCTB1","LGALS9->HAVCR2",4,0,NA,0
8,"STB","vCTB1","PGF->FLT1",4,0,NA,0
8,"STB","vCTB1","TGFB1->TGFBR1",4,0,NA,0
8,"STB","vCTB1","TGFB1->TGFBR2",4,0,NA,0
8,"STB","vCTB1","VEGFA->KDR",4,0,NA,0
8,"STB","vCTB2","CSF1->CSF1R",4,0,NA,0
8,"STB","vCTB2","CXCL12->CXCR4",4,0,NA,0
8,"STB","vCTB2","HLA-G->LILRB1",4,0,NA,0
8,"STB","vCTB2","HLA-G->LILRB2",4,0,NA,0
8,"STB","vCTB2","LGALS9->HAVCR2",4,0,NA,0
8,"STB","vCTB2","PGF->FLT1",4,0,NA,0
8,"STB","vCTB2","TGFB1->TGFBR1",4,0,NA,0
8,"STB","vCTB2","TGFB1->TGFBR2",4,0,NA,0
8,"STB","vCTB2","VEGFA->KDR",4,0,NA,0
8,"STB","vCTBp","CSF1->CSF1R",3,0,NA,0
8,"STB","vCTBp","CXCL12->CXCR4",3,0,NA,0
8,"STB","vCTBp","HLA-G->LILRB1",3,0,NA,0
8,"STB","vCTBp","HLA-G->LILRB2",3,0,NA,0
8,"STB","vCTBp","LGALS9->HAVCR2",3,0,NA,0
8,"STB","vCTBp","PGF->FLT1",3,0,NA,0
8,"STB","vCTBp","TGFB1->TGFBR1",3,0,NA,0
8,"STB","vCTBp","TGFB1->TGFBR2",3,0,NA,0
8,"STB","vCTBp","VEGFA->KDR",3,0,NA,0
8,"STB-progenitor","EVT","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","EVT","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","EVT","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","EVT","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","EVT","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","EVT","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","EVT","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","EVT","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","EVT","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","EVT-progenitor","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","EVT3","CSF1->CSF1R",1,0,NA,0
8,"STB-progenitor","EVT3","CXCL12->CXCR4",1,0,NA,0
8,"STB-progenitor","EVT3","HLA-G->LILRB1",1,0,NA,0
8,"STB-progenitor","EVT3","HLA-G->LILRB2",1,0,NA,0
8,"STB-progenitor","EVT3","LGALS9->HAVCR2",1,0,NA,0
8,"STB-progenitor","EVT3","PGF->FLT1",1,0,NA,0
8,"STB-progenitor","EVT3","TGFB1->TGFBR1",1,0,NA,0
8,"STB-progenitor","EVT3","TGFB1->TGFBR2",1,0,NA,0
8,"STB-progenitor","EVT3","VEGFA->KDR",1,0,NA,0
8,"STB-progenitor","Endothelial","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","Endothelial","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","Endothelial","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","Endothelial","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","Endothelial","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","Endothelial","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","Endothelial","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","Endothelial","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","Endothelial","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","Erythroblasts","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","Erythroblasts","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","Erythroblasts","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","FIB1","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","FIB1","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","FIB1","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","FIB1","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","FIB1","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","FIB1","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","FIB1","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","FIB1","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","FIB1","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","FIB2","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","FIB2","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","FIB2","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","FIB2","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","FIB2","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","FIB2","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","FIB2","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","FIB2","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","FIB2","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","Hofbauer cells","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","STB","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","STB","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","STB","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","STB","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","STB","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","STB","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","STB","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","STB","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","STB","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","STB-progenitor","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","STB-progenitor","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","STB-progenitor","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","vCTB","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","vCTB","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","vCTB","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","vCTB","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","vCTB","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","vCTB","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","vCTB","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","vCTB","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","vCTB","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","vCTB1","CSF1->CSF1R",4,0,NA,0
8,"STB-progenitor","vCTB1","CXCL12->CXCR4",4,0,NA,0
8,"STB-progenitor","vCTB1","HLA-G->LILRB1",4,0,NA,0
8,"STB-progenitor","vCTB1","HLA-G->LILRB2",4,0,NA,0
8,"STB-progenitor","vCTB1","LGALS9->HAVCR2",4,0,NA,0
8,"STB-progenitor","vCTB1","PGF->FLT1",4,0,NA,0
8,"STB-progenitor","vCTB1","TGFB1->TGFBR1",4,0,NA,0
8,"STB-progenitor","vCTB1","TGFB1->TGFBR2",4,0,NA,0
8,"STB-progenitor","vCTB1","VEGFA->KDR",4,0,NA,0
8,"STB-progenitor","vCTB2","CSF1->CSF1R",2,0,NA,0
8,"STB-progenitor","vCTB2","CXCL12->CXCR4",2,0,NA,0
8,"STB-progenitor","vCTB2","HLA-G->LILRB1",2,0,NA,0
8,"STB-progenitor","vCTB2","HLA-G->LILRB2",2,0,NA,0
8,"STB-progenitor","vCTB2","LGALS9->HAVCR2",2,0,NA,0
8,"STB-progenitor","vCTB2","PGF->FLT1",2,0,NA,0
8,"STB-progenitor","vCTB2","TGFB1->TGFBR1",2,0,NA,0
8,"STB-progenitor","vCTB2","TGFB1->TGFBR2",2,0,NA,0
8,"STB-progenitor","vCTB2","VEGFA->KDR",2,0,NA,0
8,"vCTB","EVT","CSF1->CSF1R",4,0,NA,0
8,"vCTB","EVT","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","EVT","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","EVT","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","EVT","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","EVT","PGF->FLT1",4,0,NA,0
8,"vCTB","EVT","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","EVT","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","EVT","VEGFA->KDR",4,0,NA,0
8,"vCTB","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
8,"vCTB","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","EVT-progenitor","PGF->FLT1",4,0,NA,0
8,"vCTB","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","EVT-progenitor","VEGFA->KDR",4,0,NA,0
8,"vCTB","EVT3","CSF1->CSF1R",4,0,NA,0
8,"vCTB","EVT3","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","EVT3","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","EVT3","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","EVT3","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","EVT3","PGF->FLT1",4,0,NA,0
8,"vCTB","EVT3","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","EVT3","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","EVT3","VEGFA->KDR",4,0,NA,0
8,"vCTB","Endothelial","CSF1->CSF1R",4,0,NA,0
8,"vCTB","Endothelial","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","Endothelial","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","Endothelial","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","Endothelial","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","Endothelial","PGF->FLT1",4,0,NA,0
8,"vCTB","Endothelial","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","Endothelial","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","Endothelial","VEGFA->KDR",4,0,NA,0
8,"vCTB","Erythroblasts","CSF1->CSF1R",4,0,NA,0
8,"vCTB","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","Erythroblasts","PGF->FLT1",4,0,NA,0
8,"vCTB","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","Erythroblasts","VEGFA->KDR",4,0,NA,0
8,"vCTB","FIB1","CSF1->CSF1R",4,0,NA,0
8,"vCTB","FIB1","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","FIB1","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","FIB1","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","FIB1","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","FIB1","PGF->FLT1",4,0,NA,0
8,"vCTB","FIB1","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","FIB1","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","FIB1","VEGFA->KDR",4,0,NA,0
8,"vCTB","FIB2","CSF1->CSF1R",4,0,NA,0
8,"vCTB","FIB2","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","FIB2","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","FIB2","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","FIB2","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","FIB2","PGF->FLT1",4,0,NA,0
8,"vCTB","FIB2","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","FIB2","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","FIB2","VEGFA->KDR",4,0,NA,0
8,"vCTB","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
8,"vCTB","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","Hofbauer cells","PGF->FLT1",4,0,NA,0
8,"vCTB","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","Hofbauer cells","VEGFA->KDR",4,0,NA,0
8,"vCTB","STB","CSF1->CSF1R",4,0,NA,0
8,"vCTB","STB","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","STB","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","STB","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","STB","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","STB","PGF->FLT1",4,0,NA,0
8,"vCTB","STB","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","STB","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","STB","VEGFA->KDR",4,0,NA,0
8,"vCTB","STB-progenitor","CSF1->CSF1R",4,0,NA,0
8,"vCTB","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","STB-progenitor","PGF->FLT1",4,0,NA,0
8,"vCTB","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","STB-progenitor","VEGFA->KDR",4,0,NA,0
8,"vCTB","vCTB","CSF1->CSF1R",4,0,NA,0
8,"vCTB","vCTB","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","vCTB","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","vCTB","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","vCTB","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","vCTB","PGF->FLT1",4,0,NA,0
8,"vCTB","vCTB","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","vCTB","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","vCTB","VEGFA->KDR",4,0,NA,0
8,"vCTB","vCTB1","CSF1->CSF1R",4,0,NA,0
8,"vCTB","vCTB1","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","vCTB1","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","vCTB1","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","vCTB1","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","vCTB1","PGF->FLT1",4,0,NA,0
8,"vCTB","vCTB1","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","vCTB1","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","vCTB1","VEGFA->KDR",4,0,NA,0
8,"vCTB","vCTB2","CSF1->CSF1R",4,0,NA,0
8,"vCTB","vCTB2","CXCL12->CXCR4",4,0,NA,0
8,"vCTB","vCTB2","HLA-G->LILRB1",4,0,NA,0
8,"vCTB","vCTB2","HLA-G->LILRB2",4,0,NA,0
8,"vCTB","vCTB2","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB","vCTB2","PGF->FLT1",4,0,NA,0
8,"vCTB","vCTB2","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB","vCTB2","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB","vCTB2","VEGFA->KDR",4,0,NA,0
8,"vCTB","vCTBp","CSF1->CSF1R",3,0,NA,0
8,"vCTB","vCTBp","CXCL12->CXCR4",3,0,NA,0
8,"vCTB","vCTBp","HLA-G->LILRB1",3,0,NA,0
8,"vCTB","vCTBp","HLA-G->LILRB2",3,0,NA,0
8,"vCTB","vCTBp","LGALS9->HAVCR2",3,0,NA,0
8,"vCTB","vCTBp","PGF->FLT1",3,0,NA,0
8,"vCTB","vCTBp","TGFB1->TGFBR1",3,0,NA,0
8,"vCTB","vCTBp","TGFB1->TGFBR2",3,0,NA,0
8,"vCTB","vCTBp","VEGFA->KDR",3,0,NA,0
8,"vCTB1","EVT","CSF1->CSF1R",4,0,NA,0
8,"vCTB1","EVT","CXCL12->CXCR4",4,0,NA,0
8,"vCTB1","EVT","HLA-G->LILRB1",4,0,NA,0
8,"vCTB1","EVT","HLA-G->LILRB2",4,0,NA,0
8,"vCTB1","EVT","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB1","EVT","PGF->FLT1",4,0,NA,0
8,"vCTB1","EVT","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB1","EVT","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB1","EVT","VEGFA->KDR",4,0,NA,0
8,"vCTB1","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
8,"vCTB1","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
8,"vCTB1","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
8,"vCTB1","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
8,"vCTB1","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
8,"vCTB1","EVT-progenitor","PGF->FLT1",4,0,NA,0
8,"vCTB1","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
8,"vCTB1","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
8,"vCTB1","EVT-progenitor","VEGFA->KDR",4,0,NA,0
8,"vCTB1","EVT3","CSF1->CSF1R",1,0,NA,0
8,"vCTB1","EVT3","CXCL12->CXCR4",1,0,NA,0
8,"vCTB1","EVT3","HLA-G->LILRB1",1,0,NA,0
8,"vCTB1","EVT3","HLA-G->LILRB2",1,0,NA,0
8,"vCTB1","EVT3","LGALS9->HAVCR2",1,0,NA,0
8,"vCTB1","EVT3","PGF->FLT1",1,0,NA,0
8,"vCTB1","EVT3","TGFB1->TGFBR1",1,0,NA,0
8,"vCTB1","EVT3","TGFB1->TGFBR2",1,0,NA,0
8,"vCTB1","EVT3","VEGFA->KDR",1,0,NA,0
