"week","sender_label","receiver_label","lr","mean_lr_score","median_lr_score","n_edges","null_mean","null_sd","z_null","p_empirical","k","p_adj"
9,"FIB1","EVT3","CSF1->CSF1R",0.101013977687285,0,10,0.0121186867448334,NA,NA,NA,40,NA
9,"Hofbauer cells","EVT-progenitor","TGFB1->TGFBR1",0.100786499143795,0,16,0.0811107346231244,NA,NA,NA,15,NA
9,"Hofbauer cells","EVT-progenitor","TGFB1->TGFBR2",0.100786499143795,0,16,0.0883938821431879,NA,NA,NA,15,NA
9,"STB","Hofbauer cells","TGFB1->TGFBR1",0.10033554130201,0,146,0.0506350197358471,NA,NA,NA,25,NA
8,"EVT-progenitor","Hofbauer cells","TGFB1->TGFBR2",0.0998793071219267,0,42,0.0882301559674,NA,NA,NA,15,NA
8,"EVT-progenitor","vCTB","TGFB1->TGFBR1",0.0998295867947122,0,120,0.0939140388240527,NA,NA,NA,25,NA
11,"STB","FIB2","TGFB1->TGFBR1",0.0997500598579189,0,317,0.0691623711438472,NA,NA,NA,15,NA
8,"EVT-progenitor","FIB2","TGFB1->TGFBR2",0.099731059565793,0,58,0.0931498384108772,NA,NA,NA,15,NA
8,"FIB2","EVT3","PGF->FLT1",0.099670592405927,0,26,0.0273461448472135,NA,NA,NA,40,NA
11,"FIB2","Endothelial","VEGFA->KDR",0.0996671303969089,0,83,0.00522651801097796,NA,NA,NA,15,NA
8,"vCTB","FIB1","PGF->FLT1",0.0991257303078538,0,394,0.0621417691315786,NA,NA,NA,25,NA
11,"STB","FIB2","TGFB1->TGFBR1",0.0985175170416648,0,525,0.0777596809580912,NA,NA,NA,25,NA
11,"FIB2","vCTB2","PGF->FLT1",0.0975869942092807,0,4,0.0409912783141494,NA,NA,NA,25,NA
11,"STB-progenitor","Hofbauer cells","PGF->FLT1",0.0975869942092807,0,4,0.390845473181737,NA,NA,NA,25,NA
8,"FIB1","EVT3","TGFB1->TGFBR2",0.0975869942092807,0,4,0.0228071223551393,NA,NA,NA,40,NA
9,"EVT","Hofbauer cells","TGFB1->TGFBR1",0.0974838977972794,0,29,0.0431836017949715,NA,NA,NA,40,NA
9,"STB","Hofbauer cells","PGF->FLT1",0.0972447919784833,0,77,0.311850098599276,NA,NA,NA,15,NA
11,"STB","Hofbauer cells","PGF->FLT1",0.0969781847352179,0,110,0.429546276957251,NA,NA,NA,8,NA
8,"vCTB","EVT3","PGF->FLT1",0.0958363801421456,0,19,0.0612311644967661,NA,NA,NA,25,NA
8,"STB-progenitor","Hofbauer cells","PGF->FLT1",0.0957889363919441,0,106,0.349869523369257,NA,NA,NA,40,NA
8,"STB","Hofbauer cells","TGFB1->TGFBR1",0.0954076379784206,0,1282,0.0494829905446143,NA,NA,NA,40,NA
9,"STB-progenitor","Erythroblasts","TGFB1->TGFBR1",0.0953777125303735,0,7,0.0268671750399094,NA,NA,NA,25,NA
8,"vCTB","vCTB2","PGF->FLT1",0.0953777125303735,0,14,0.056677542038166,NA,NA,NA,25,NA
8,"EVT","Erythroblasts","TGFB1->TGFBR1",0.0951628439645161,0,21,0.192797669252,NA,NA,NA,25,NA
8,"EVT-progenitor","EVT","TGFB1->TGFBR1",0.0951309570348909,0,8,0.0974452035668259,NA,NA,NA,25,NA
9,"Hofbauer cells","FIB2","TGFB1->TGFBR2",0.0950250403375701,0,213,0.0780762561263047,NA,NA,NA,40,NA
11,"Hofbauer cells","EVT","TGFB1->TGFBR2",0.0949688878123873,0,60,0.0620565707615794,NA,NA,NA,15,NA
9,"EVT","FIB2","TGFB1->TGFBR1",0.0942344345373701,0,30,0.0452353260678823,NA,NA,NA,40,NA
8,"Endothelial","Endothelial","TGFB1->TGFBR2",0.0941613246455222,0,13,0.0165980460252492,NA,NA,NA,15,NA
9,"FIB1","FIB1","PGF->FLT1",0.0937816683688749,0,38,0.0534001822299733,NA,NA,NA,25,NA
8,"FIB1","Hofbauer cells","TGFB1->TGFBR1",0.0937278021745797,0,92,0.0414338457024971,NA,NA,NA,25,NA
11,"Hofbauer cells","EVT-progenitor","TGFB1->TGFBR2",0.0936769505954505,0,43,0.0600558394840738,NA,NA,NA,8,NA
8,"STB","Hofbauer cells","TGFB1->TGFBR1",0.0935477174532201,0,262,0.0487699221470862,NA,NA,NA,8,NA
8,"EVT-progenitor","FIB2","TGFB1->TGFBR2",0.0932469968116645,0,93,0.0750115741930125,NA,NA,NA,25,NA
9,"EVT","FIB2","TGFB1->TGFBR2",0.092977277826129,0,14,0.0422293905595303,NA,NA,NA,15,NA
9,"Hofbauer cells","vCTB","TGFB1->TGFBR2",0.0929256011343834,0,48,0.0782592443919051,NA,NA,NA,8,NA
8,"FIB1","Hofbauer cells","TGFB1->TGFBR1",0.092686138649242,0,132,0.0467224277251221,NA,NA,NA,40,NA
11,"EVT-progenitor","Hofbauer cells","TGFB1->TGFBR1",0.0926673275591039,0,205,0.0558702562029445,NA,NA,NA,40,NA
9,"Hofbauer cells","FIB2","TGFB1->TGFBR1",0.092593409602698,0,213,0.0861785548572907,NA,NA,NA,40,NA
8,"EVT","EVT3","TGFB1->TGFBR1",0.0924320036251639,0,3,0.226945689106958,NA,NA,NA,8,NA
8,"Hofbauer cells","vCTB1","TGFB1->TGFBR1",0.0924320036251639,0,3,0.0407443000881808,NA,NA,NA,8,NA
9,"Endothelial","EVT","TGFB1->TGFBR1",0.0924320036251639,0,3,0.0254687491658187,NA,NA,NA,8,NA
11,"Hofbauer cells","EVT3","TGFB1->TGFBR1",0.0924320036251639,0,3,0.0611959410554835,NA,NA,NA,8,NA
8,"vCTB","vCTB2","PGF->FLT1",0.0924320036251639,0,3,0.048691212626822,NA,NA,NA,8,NA
9,"EVT3","Hofbauer cells","PGF->FLT1",0.0924320036251639,0,3,0.120159256690878,NA,NA,NA,8,NA
9,"FIB1","EVT3","CSF1->CSF1R",0.0924320036251639,0,3,0.0197965978342092,NA,NA,NA,15,NA
9,"Endothelial","vCTB1","TGFB1->TGFBR1",0.0924320036251639,0,3,0.0414793314561083,NA,NA,NA,25,NA
9,"FIB1","vCTB1","TGFB1->TGFBR1",0.0924320036251639,0,3,0.0201832950873304,NA,NA,NA,25,NA
9,"Hofbauer cells","EVT3","TGFB1->TGFBR1",0.0924320036251639,0,3,0.089730412318695,NA,NA,NA,40,NA
8,"FIB2","vCTB2","PGF->FLT1",0.0924320036251639,0,3,0.0241108362338724,NA,NA,NA,40,NA
9,"EVT3","STB-progenitor","PGF->FLT1",0.0924320036251639,0,3,0.204265397369668,NA,NA,NA,40,NA
11,"FIB2","Erythroblasts","PGF->FLT1",0.0923651630205455,0,23,0.0422328826087832,NA,NA,NA,8,NA
8,"vCTB","vCTB1","PGF->FLT1",0.0922680107402739,0,34,0.0683106101279456,NA,NA,NA,25,NA
8,"EVT-progenitor","STB-progenitor","TGFB1->TGFBR2",0.092246008126279,0,15,0.0825588166083433,NA,NA,NA,25,NA
9,"Hofbauer cells","EVT","TGFB1->TGFBR2",0.0921134571389476,0,26,0.0805801765198212,NA,NA,NA,40,NA
11,"STB","EVT3","TGFB1->TGFBR2",0.0921027012842072,0,7,0.0627608282090078,NA,NA,NA,25,NA
9,"EVT-progenitor","STB","PGF->FLT1",0.0919939639231675,0,10,0.373631138604855,NA,NA,NA,15,NA
11,"FIB1","EVT","PGF->FLT1",0.0916741092056966,0,45,0.0359290712667744,NA,NA,NA,40,NA
9,"Hofbauer cells","STB-progenitor","TGFB1->TGFBR2",0.0915992868964559,0,5,0.0762010401243464,NA,NA,NA,8,NA
9,"STB-progenitor","Endothelial","VEGFA->KDR",0.0915992868964559,0,5,0.00151582744273095,NA,NA,NA,8,NA
8,"FIB2","EVT3","TGFB1->TGFBR2",0.0915992868964559,0,5,0.0320603122187477,NA,NA,NA,15,NA
9,"STB","Endothelial","TGFB1->TGFBR1",0.0915817616342914,0,6,0.0422245764160964,NA,NA,NA,8,NA
8,"EVT-progenitor","FIB1","TGFB1->TGFBR1",0.0914465139724184,0,33,0.0956359420888491,NA,NA,NA,25,NA
8,"EVT-progenitor","FIB2","TGFB1->TGFBR2",0.091246161515567,0,39,0.0895962231425273,NA,NA,NA,8,NA
8,"STB-progenitor","STB-progenitor","PGF->FLT1",0.0911806592793611,0,8,0.355991778313716,NA,NA,NA,15,NA
8,"STB","EVT","TGFB1->TGFBR2",0.0909378576074033,0,98,0.0471950426310715,NA,NA,NA,15,NA
8,"EVT-progenitor","EVT-progenitor","TGFB1->TGFBR2",0.0909134534400889,0,30,0.0832063055014387,NA,NA,NA,40,NA
8,"EVT-progenitor","Hofbauer cells","PGF->FLT1",0.0906183986886035,0,69,0.444748182560688,NA,NA,NA,25,NA
11,"EVT-progenitor","FIB1","TGFB1->TGFBR1",0.0906112231803729,0,108,0.0598238763675388,NA,NA,NA,40,NA
8,"STB-progenitor","Hofbauer cells","PGF->FLT1",0.0903879342533614,0,116,0.353147274051733,NA,NA,NA,25,NA
9,"FIB2","Endothelial","TGFB1->TGFBR2",0.0901803892193792,0,40,0.0332756405524903,NA,NA,NA,15,NA
9,"Erythroblasts","Hofbauer cells","TGFB1->TGFBR1",0.0901204299617041,0,61,0.0342043875260994,NA,NA,NA,40,NA
8,"FIB2","EVT","CSF1->CSF1R",0.0899055888559145,0,29,0.02114523082974,NA,NA,NA,8,NA
8,"Hofbauer cells","Hofbauer cells","TGFB1->TGFBR1",0.0898506029629963,0,267,0.0545964408936031,NA,NA,NA,25,NA
9,"EVT","vCTB","TGFB1->TGFBR2",0.0898157915514717,0,28,0.110323343162249,NA,NA,NA,25,NA
8,"FIB1","STB-progenitor","PGF->FLT1",0.0896935920819057,0,16,0.0339838616627018,NA,NA,NA,25,NA
8,"STB","EVT","TGFB1->TGFBR2",0.0893849409923663,0,175,0.0471373311846574,NA,NA,NA,25,NA
8,"FIB2","vCTB1","PGF->FLT1",0.0893734866561542,0,16,0.0266265007831062,NA,NA,NA,15,NA
8,"EVT-progenitor","vCTB","TGFB1->TGFBR2",0.0893177551127239,0,120,0.0790654771763519,NA,NA,NA,25,NA
9,"STB","Hofbauer cells","PGF->FLT1",0.0893054223573979,0,146,0.298566395959409,NA,NA,NA,25,NA
9,"STB-progenitor","Hofbauer cells","PGF->FLT1",0.0890986575269445,0,103,0.455002707421852,NA,NA,NA,40,NA
8,"EVT-progenitor","EVT","TGFB1->TGFBR2",0.0888729919383122,0,8,0.073775092399808,NA,NA,NA,25,NA
9,"Hofbauer cells","FIB2","TGFB1->TGFBR2",0.0887420350088964,0,49,0.0800452868524362,NA,NA,NA,8,NA
9,"Endothelial","EVT","TGFB1->TGFBR2",0.0884452921096827,0,13,0.0422705540940835,NA,NA,NA,25,NA
9,"FIB1","vCTB","PGF->FLT1",0.0883933105084809,0,109,0.0499331728381451,NA,NA,NA,15,NA
8,"vCTB","vCTB1","PGF->FLT1",0.0876959829674639,0,16,0.0654771687159067,NA,NA,NA,15,NA
8,"EVT-progenitor","FIB1","TGFB1->TGFBR1",0.0875926254295191,0,22,0.089967293761541,NA,NA,NA,15,NA
8,"EVT","EVT-progenitor","TGFB1->TGFBR2",0.0870825025770013,0,20,0.178061209493897,NA,NA,NA,15,NA
9,"Hofbauer cells","FIB1","TGFB1->TGFBR1",0.0869295443679907,0,9,0.0637844078895439,NA,NA,NA,8,NA
9,"Hofbauer cells","FIB1","TGFB1->TGFBR2",0.0869295443679907,0,9,0.0751614327840599,NA,NA,NA,8,NA
8,"EVT3","STB","TGFB1->TGFBR2",0.086743994852694,0,9,0.153065134090743,NA,NA,NA,8,NA
8,"Hofbauer cells","EVT","TGFB1->TGFBR2",0.0865808911440303,0,37,0.0576395399731198,NA,NA,NA,15,NA
11,"EVT-progenitor","EVT-progenitor","TGFB1->TGFBR1",0.0865123572067077,0,32,0.0541559549875404,NA,NA,NA,40,NA
8,"FIB1","Hofbauer cells","TGFB1->TGFBR1",0.0864540790970127,0,56,0.0411211823189062,NA,NA,NA,15,NA
8,"EVT-progenitor","FIB2","TGFB1->TGFBR1",0.0863751324918932,0,93,0.0927269938839331,NA,NA,NA,25,NA
8,"EVT-progenitor","Hofbauer cells","TGFB1->TGFBR2",0.0862576540113384,0,21,0.0946523191286494,NA,NA,NA,8,NA
8,"EVT-progenitor","STB-progenitor","TGFB1->TGFBR1",0.0858527277423004,0,22,0.0953655836344592,NA,NA,NA,40,NA
11,"FIB1","vCTB1","PGF->FLT1",0.0854258559142336,0,11,0.0314966030204808,NA,NA,NA,25,NA
11,"STB","vCTB","TGFB1->TGFBR2",0.0854219930191932,0,211,0.0803140621216567,NA,NA,NA,8,NA
8,"STB","Hofbauer cells","TGFB1->TGFBR1",0.0853577086175454,0,560,0.0467938130908904,NA,NA,NA,15,NA
8,"Endothelial","Endothelial","TGFB1->TGFBR2",0.0850517966161843,0,35,0.0274584488950228,NA,NA,NA,40,NA
8,"EVT","EVT3","TGFB1->TGFBR1",0.0846232186266478,0,10,0.187947730241294,NA,NA,NA,40,NA
9,"STB","Hofbauer cells","TGFB1->TGFBR1",0.0845826673115105,0,44,0.0420555710107121,NA,NA,NA,8,NA
8,"EVT","STB","TGFB1->TGFBR2",0.0844628924598929,0,255,0.174084108931236,NA,NA,NA,25,NA
11,"Hofbauer cells","EVT","TGFB1->TGFBR2",0.0842734222532516,0,172,0.0652349174534055,NA,NA,NA,40,NA
9,"FIB1","EVT3","PGF->FLT1",0.084235225134796,0,10,0.0523602583639455,NA,NA,NA,40,NA
8,"FIB1","EVT-progenitor","PGF->FLT1",0.0842248925002439,0,30,0.0358069908454084,NA,NA,NA,40,NA
8,"EVT-progenitor","EVT","TGFB1->TGFBR1",0.0841783147394041,0,6,0.102637542965998,NA,NA,NA,8,NA
9,"STB-progenitor","Endothelial","TGFB1->TGFBR2",0.0841783147394041,0,6,0.017863571672809,NA,NA,NA,15,NA
11,"STB","FIB2","TGFB1->TGFBR2",0.084117865250995,0,860,0.0710190577999036,NA,NA,NA,40,NA
11,"Hofbauer cells","FIB2","TGFB1->TGFBR1",0.0840361329468715,0,1411,0.0692380711623655,NA,NA,NA,40,NA
9,"FIB2","EVT","CSF1->CSF1R",0.0840182485862247,0,109,0.0168843579544229,NA,NA,NA,40,NA
8,"STB","Hofbauer cells","PGF->FLT1",0.083863529747425,0,560,0.307051839224714,NA,NA,NA,15,NA
8,"STB","STB-progenitor","PGF->FLT1",0.0836819625096161,0,40,0.310366134457333,NA,NA,NA,8,NA
11,"FIB1","EVT","PGF->FLT1",0.083540841325167,0,23,0.0376523504459697,NA,NA,NA,15,NA
11,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.0834985978563412,0,14,0.0625564149734806,NA,NA,NA,15,NA
8,"STB","Hofbauer cells","TGFB1->TGFBR1",0.0834087789900412,0,872,0.0500029744969902,NA,NA,NA,25,NA
8,"Hofbauer cells","STB-progenitor","TGFB1->TGFBR1",0.0832746488232743,0,49,0.0518382109747352,NA,NA,NA,25,NA
8,"FIB2","Hofbauer cells","CSF1->CSF1R",0.0832170978711541,0,676,0.0177116291622492,NA,NA,NA,40,NA
9,"FIB1","EVT","PGF->FLT1",0.0829899111396612,0,30,0.0509900335184453,NA,NA,NA,40,NA
11,"EVT-progenitor","Hofbauer cells","TGFB1->TGFBR1",0.0828724665702485,0,39,0.0454242479095142,NA,NA,NA,8,NA
8,"STB","vCTB1","TGFB1->TGFBR2",0.0827221392973832,0,56,0.0485157727265576,NA,NA,NA,40,NA
8,"FIB2","Hofbauer cells","CSF1->CSF1R",0.0823448837562897,0,440,0.0176760223309616,NA,NA,NA,25,NA
11,"EVT-progenitor","Hofbauer cells","TGFB1->TGFBR1",0.082214907880791,0,81,0.0508514834762868,NA,NA,NA,15,NA
11,"Hofbauer cells","Hofbauer cells","TGFB1->TGFBR2",0.0821340583478886,0,208,0.0625824120949365,NA,NA,NA,8,NA
11,"Hofbauer cells","FIB2","TGFB1->TGFBR1",0.0821309853979625,0,305,0.0700285026800206,NA,NA,NA,8,NA
8,"EVT-progenitor","vCTB","TGFB1->TGFBR2",0.0817141348974371,0,193,0.0820451904661635,NA,NA,NA,40,NA
8,"FIB2","vCTB1","PGF->FLT1",0.0816223764693542,0,16,0.0261587756539942,NA,NA,NA,25,NA
11,"EVT-progenitor","FIB2","TGFB1->TGFBR2",0.0812775392592452,0,191,0.0517441670119965,NA,NA,NA,25,NA
8,"EVT-progenitor","STB-progenitor","TGFB1->TGFBR1",0.0810702549295282,0,15,0.106137864014673,NA,NA,NA,25,NA
8,"EVT-progenitor","vCTB","TGFB1->TGFBR2",0.0810356059176062,0,64,0.0878005997659422,NA,NA,NA,15,NA
8,"vCTB","vCTB1","PGF->FLT1",0.0809015062763491,0,28,0.0625867840646761,NA,NA,NA,40,NA
11,"STB","FIB2","TGFB1->TGFBR2",0.0807661066048984,0,317,0.06800307864936,NA,NA,NA,15,NA
11,"EVT-progenitor","Hofbauer cells","TGFB1->TGFBR1",0.0806459682002239,0,129,0.0605657244771468,NA,NA,NA,25,NA
9,"Hofbauer cells","vCTB","TGFB1->TGFBR2",0.0806276971732296,0,156,0.0806397976698122,NA,NA,NA,25,NA
9,"Erythroblasts","FIB1","TGFB1->TGFBR2",0.0805898636236813,0,8,0.0476009391789853,NA,NA,NA,8,NA
8,"EVT-progenitor","EVT","TGFB1->TGFBR2",0.0805898636236813,0,16,0.0947744579872202,NA,NA,NA,40,NA
8,"vCTB","FIB2","PGF->FLT1",0.0805798109829589,0,689,0.0618501275422792,NA,NA,NA,15,NA
8,"Hofbauer cells","EVT","TGFB1->TGFBR2",0.0805546702674606,0,55,0.0498697162929613,NA,NA,NA,25,NA
9,"Endothelial","Endothelial","TGFB1->TGFBR2",0.0804794824919785,0,25,0.0297917665519672,NA,NA,NA,40,NA
8,"FIB2","FIB1","PGF->FLT1",0.0802475674278666,0,117,0.0324875995892597,NA,NA,NA,15,NA
9,"EVT","Hofbauer cells","TGFB1->TGFBR2",0.0802245917396214,0,29,0.0707339374196348,NA,NA,NA,40,NA
11,"EVT-progenitor","Endothelial","TGFB1->TGFBR1",0.0801914815338736,0,25,0.0567636488540595,NA,NA,NA,15,NA
11,"Hofbauer cells","FIB1","TGFB1->TGFBR1",0.0801853128933193,0,134,0.0704754607889627,NA,NA,NA,15,NA
8,"EVT-progenitor","vCTB","TGFB1->TGFBR1",0.0799958629534196,0,193,0.0947727692195284,NA,NA,NA,40,NA
11,"Hofbauer cells","FIB2","TGFB1->TGFBR2",0.0799028534794996,0,1411,0.0647426488487804,NA,NA,NA,40,NA
9,"Hofbauer cells","vCTB","TGFB1->TGFBR1",0.0797954747326508,0,86,0.0850878546919341,NA,NA,NA,15,NA
11,"vCTB","FIB1","PGF->FLT1",0.0793520272382152,0,110,0.0238743631021414,NA,NA,NA,25,NA
8,"EVT-progenitor","Hofbauer cells","TGFB1->TGFBR2",0.0792440949770577,0,69,0.0791761708506087,NA,NA,NA,25,NA
11,"FIB2","EVT3","TGFB1->TGFBR1",0.0792274316787119,0,7,0.0231875446031818,NA,NA,NA,8,NA
11,"Hofbauer cells","EVT","TGFB1->TGFBR2",0.0791980294410658,0,121,0.0669903633523579,NA,NA,NA,25,NA
11,"STB","FIB2","TGFB1->TGFBR1",0.0791730014591506,0,860,0.0707092032711769,NA,NA,NA,40,NA
9,"Hofbauer cells","vCTB","TGFB1->TGFBR1",0.0791207593422268,0,156,0.0928317671323252,NA,NA,NA,25,NA
11,"STB","FIB2","TGFB1->TGFBR2",0.0790121421495436,0,525,0.0653837010956405,NA,NA,NA,25,NA
11,"FIB1","EVT3","TGFB1->TGFBR2",0.0789982150562775,0,9,0.0114067893860787,NA,NA,NA,25,NA
9,"Hofbauer cells","vCTB1","TGFB1->TGFBR1",0.0789982150562775,0,9,0.0814088890117134,NA,NA,NA,40,NA
11,"Hofbauer cells","FIB2","TGFB1->TGFBR2",0.0788509836109231,0,528,0.0612539188586771,NA,NA,NA,15,NA
11,"FIB2","vCTB1","PGF->FLT1",0.0783248126757635,0,11,0.0348772001867712,NA,NA,NA,8,NA
8,"Hofbauer cells","Erythroblasts","TGFB1->TGFBR1",0.0781809250766026,0,15,0.059866975177234,NA,NA,NA,15,NA
8,"Hofbauer cells","EVT-progenitor","TGFB1->TGFBR2",0.0781134289263042,0,32,0.0585592608928372,NA,NA,NA,15,NA
11,"STB","Erythroblasts","TGFB1->TGFBR1",0.0780695953674246,0,10,0.0878044499454813,NA,NA,NA,8,NA
8,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.0780695953674246,0,5,0.0549347903460616,NA,NA,NA,8,NA
11,"STB-progenitor","Hofbauer cells","PGF->FLT1",0.0780695953674246,0,10,0.269164409361518,NA,NA,NA,40,NA
9,"STB","Hofbauer cells","PGF->FLT1",0.0780125071207878,0,194,0.302973732865644,NA,NA,NA,40,NA
11,"Hofbauer cells","Hofbauer cells","LGALS9->HAVCR2",0.0780100522744912,0,912,0.0117926151441896,NA,NA,NA,40,NA
9,"Erythroblasts","FIB2","TGFB1->TGFBR2",0.0779810990891904,0,36,0.0377190206513111,NA,NA,NA,15,NA
9,"Hofbauer cells","vCTB","TGFB1->TGFBR2",0.0778880761368023,0,258,0.0804024412515261,NA,NA,NA,40,NA
9,"EVT-progenitor","Hofbauer cells","PGF->FLT1",0.0777030597594499,0,13,0.445625783539681,NA,NA,NA,25,NA
9,"STB-progenitor","EVT","TGFB1->TGFBR2",0.0777030597594499,0,13,0.0158443964391471,NA,NA,NA,40,NA
8,"STB","Hofbauer cells","PGF->FLT1",0.0775715323231072,0,872,0.301262047858607,NA,NA,NA,25,NA
8,"EVT","FIB1","TGFB1->TGFBR2",0.0775291922043071,0,82,0.177053552711907,NA,NA,NA,25,NA
9,"Erythroblasts","Hofbauer cells","TGFB1->TGFBR2",0.0770347537200441,0,28,0.0357701349206287,NA,NA,NA,15,NA
11,"STB","STB-progenitor","TGFB1->TGFBR1",0.0765236214637327,0,52,0.076581923637711,NA,NA,NA,25,NA
8,"EVT3","FIB1","TGFB1->TGFBR1",0.0763327390803799,0,12,0.228757186718321,NA,NA,NA,25,NA
9,"Endothelial","vCTB1","TGFB1->TGFBR2",0.0763327390803799,0,6,0.032136587154952,NA,NA,NA,40,NA
8,"FIB1","Hofbauer cells","TGFB1->TGFBR1",0.0763145244610954,0,30,0.0455616277779212,NA,NA,NA,8,NA
11,"STB","EVT","TGFB1->TGFBR2",0.0762990367365578,0,98,0.0658844151228948,NA,NA,NA,40,NA
11,"FIB2","Hofbauer cells","CSF1->CSF1R",0.0762033980677475,0,988,0.0174169777521126,NA,NA,NA,40,NA
8,"FIB2","FIB1","PGF->FLT1",0.0761867585701548,0,64,0.0334344731148388,NA,NA,NA,8,NA
8,"Endothelial","EVT-progenitor","TGFB1->TGFBR1",0.0761047656279127,0,10,0.0213422117081611,NA,NA,NA,15,NA
11,"Hofbauer cells","vCTB1","TGFB1->TGFBR2",0.0758624201496369,0,34,0.0683520636330181,NA,NA,NA,40,NA
11,"STB","vCTB","TGFB1->TGFBR1",0.0757509003805773,0,211,0.0840155363099161,NA,NA,NA,8,NA
8,"EVT-progenitor","Endothelial","TGFB1->TGFBR1",0.0756332848300394,0,17,0.0880971947342658,NA,NA,NA,15,NA
9,"EVT3","STB","PGF->FLT1",0.0755708546106955,0,14,0.175252820429248,NA,NA,NA,40,NA
8,"EVT-progenitor","FIB1","TGFB1->TGFBR1",0.0752410047220179,0,73,0.09660931166924,NA,NA,NA,40,NA
11,"FIB2","EVT","CSF1->CSF1R",0.0750533167293811,0,41,0.0151064178993897,NA,NA,NA,8,NA
9,"FIB2","Hofbauer cells","CSF1->CSF1R",0.0750022195549198,0,468,0.0178231171019053,NA,NA,NA,40,NA
9,"FIB2","Hofbauer cells","CSF1->CSF1R",0.0749574148522322,0,102,0.0158885641316733,NA,NA,NA,8,NA
9,"Hofbauer cells","vCTB","TGFB1->TGFBR1",0.0748675531386156,0,48,0.0672663064847237,NA,NA,NA,8,NA
9,"STB","Hofbauer cells","TGFB1->TGFBR1",0.0747442058474801,0,77,0.0358354908244078,NA,NA,NA,15,NA
9,"Erythroblasts","FIB1","TGFB1->TGFBR2",0.0746052099134344,0,25,0.0272105964169141,NA,NA,NA,25,NA
11,"STB","EVT-progenitor","TGFB1->TGFBR1",0.0745966694683428,0,28,0.0815238714525133,NA,NA,NA,8,NA
11,"STB","vCTB","TGFB1->TGFBR2",0.0745956715628567,0,559,0.0652356843189519,NA,NA,NA,25,NA
11,"FIB2","Hofbauer cells","CSF1->CSF1R",0.074268828358604,0,632,0.0166761364451185,NA,NA,NA,25,NA
9,"FIB1","Endothelial","PGF->FLT1",0.074258824961156,0,27,0.0500401743179929,NA,NA,NA,25,NA
11,"STB","EVT-progenitor","TGFB1->TGFBR1",0.0742069880527937,0,52,0.0651955389712228,NA,NA,NA,15,NA
11,"EVT-progenitor","FIB2","TGFB1->TGFBR1",0.0742038687712003,0,103,0.0503450279291239,NA,NA,NA,15,NA
8,"STB","Hofbauer cells","PGF->FLT1",0.0741910171577744,0,1282,0.308541621218018,NA,NA,NA,40,NA
11,"Hofbauer cells","vCTB1","TGFB1->TGFBR1",0.0741826653014016,0,18,0.0692759845922471,NA,NA,NA,15,NA
9,"Hofbauer cells","Hofbauer cells","TGFB1->TGFBR2",0.0741334320177406,0,98,0.0789209508647521,NA,NA,NA,25,NA
11,"Hofbauer cells","FIB2","TGFB1->TGFBR1",0.0741315765082731,0,896,0.0686751465086482,NA,NA,NA,25,NA
11,"FIB1","Erythroblasts","PGF->FLT1",0.0739333489876124,0,14,0.0292595927047655,NA,NA,NA,25,NA
11,"Hofbauer cells","Hofbauer cells","TGFB1->TGFBR2",0.0737263572235388,0,352,0.0632262192778925,NA,NA,NA,15,NA
9,"FIB2","EVT","CSF1->CSF1R",0.0737237334858322,0,41,0.0145586999003564,NA,NA,NA,15,NA
8,"vCTB","Endothelial","PGF->FLT1",0.0737030545289168,0,64,0.0544952738900005,NA,NA,NA,8,NA
11,"Hofbauer cells","FIB2","TGFB1->TGFBR1",0.0736539363579348,0,528,0.0703934854722549,NA,NA,NA,15,NA
11,"FIB2","EVT","CSF1->CSF1R",0.0736432315307735,0,137,0.0148510686536832,NA,NA,NA,25,NA
8,"EVT-progenitor","STB","TGFB1->TGFBR1",0.0734572602116255,0,183,0.0933599707369605,NA,NA,NA,40,NA
11,"Hofbauer cells","FIB2","TGFB1->TGFBR2",0.0733314910727244,0,896,0.0640120592473204,NA,NA,NA,25,NA
8,"vCTB","FIB2","PGF->FLT1",0.0731520584076003,0,1104,0.0625012850289756,NA,NA,NA,25,NA
11,"STB","Hofbauer cells","TGFB1->TGFBR2",0.0729915219893235,0,531,0.0708824766679771,NA,NA,NA,40,NA
11,"FIB2","FIB1","PGF->FLT1",0.0728869017962963,0,90,0.0322055822335775,NA,NA,NA,8,NA
8,"vCTB","Endothelial","PGF->FLT1",0.0727632301768854,0,263,0.0647095554469369,NA,NA,NA,40,NA
8,"vCTB","Endothelial","PGF->FLT1",0.0727035078170479,0,167,0.0616702869668429,NA,NA,NA,25,NA
11,"Hofbauer cells","EVT-progenitor","TGFB1->TGFBR1",0.0726605598737394,0,77,0.0702027031932517,NA,NA,NA,15,NA
8,"EVT","FIB1","TGFB1->TGFBR2",0.0724258689327661,0,24,0.196513508566038,NA,NA,NA,8,NA
9,"Hofbauer cells","STB","TGFB1->TGFBR1",0.0723237114189851,0,77,0.0857235249685724,NA,NA,NA,15,NA
11,"Hofbauer cells","Hofbauer cells","LGALS9->HAVCR2",0.072309526336132,0,208,0.0125592158595017,NA,NA,NA,8,NA
11,"FIB1","EVT","CSF1->CSF1R",0.0721528412052035,0,14,0.00967651953753545,NA,NA,NA,8,NA
9,"EVT3","FIB2","PGF->FLT1",0.0721528412052035,0,7,0.121814947659006,NA,NA,NA,8,NA
