"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.29894908665027e-08,0.890594686295695,0.38,0.133,0.00072850692680498,"N1","AC009264.1"
3.33974476625285e-08,1.45881021551289,0.366,0.132,0.000737515836731616,"N1","CLMN"
3.35223929353024e-08,2.7457632482529,0.113,0.017,0.000740275003190283,"N1","LINC00482"
3.65746026068428e-08,1.85267845216941,0.338,0.124,0.000807676949366909,"N1","IL7"
3.91505564724498e-08,2.16670134897143,0.197,0.049,0.000864561738581109,"N1","AC116362.1"
3.96154783977675e-08,2.00468154561446,0.197,0.048,0.0008748286094579,"N1","NSG1"
4.01939279566337e-08,0.570039188467645,0.93,0.863,0.000887602511066343,"N1","EPAS1"
4.09885855007546e-08,2.32265162693314,0.169,0.037,0.000905150933613165,"N1","PFN2"
4.23399795810383e-08,1.59361294853856,0.268,0.079,0.00093499376908807,"N1","HES2"
4.37099559363393e-08,1.39579320564783,0.366,0.137,0.000965246956942181,"N1","MAFF"
4.41927395493503e-08,0.914483736642884,0.465,0.188,0.000975908267468302,"N1","SLC39A8"
4.53599905271977e-08,1.27644285380732,0.634,0.411,0.00100168467081211,"N1","B4GALT1"
4.74918229229285e-08,0.979614784964412,0.592,0.288,0.00104876192560703,"N1","ETV5"
5.29977833274201e-08,0.777971829163236,0.535,0.233,0.00117035004921942,"N1","ASAH1"
5.53897502989657e-08,1.51181333487529,0.338,0.12,0.00122317185585206,"N1","CARHSP1"
5.54662359776016e-08,1.6416183214494,0.268,0.081,0.00122486088909338,"N1","CD274"
6.00718110337153e-08,0.380141280230281,0.873,0.665,0.00132656580305754,"N1","RHOBTB1"
6.42224847811309e-08,1.42108977662672,0.296,0.094,0.00141822513142171,"N1","AP001207.3"
6.45963917954361e-08,1.71028296887133,0.324,0.116,0.00142648212001862,"N1","SUMF2"
6.89416089493856e-08,0.627164827318882,0.873,0.659,0.00152243755042928,"N1","HSP90AA1"
6.97657141314845e-08,0.908707204508606,0.606,0.308,0.00154063626516557,"N1","TPD52"
7.04547061372641e-08,0.745301216210236,0.775,0.489,0.0015558512756292,"N1","MTRNR2L12"
7.57890253878981e-08,1.88362215937768,0.268,0.084,0.00167364904764095,"N1","CLDN4"
7.96884357555334e-08,2.33588745408984,0.155,0.032,0.00175975972678944,"N1","POP7"
9.36670025963191e-08,0.853748502313693,0.761,0.671,0.00206844841833451,"N1","ANKRD10"
1.01443896086136e-07,1.89776634169795,0.169,0.038,0.00224018555727015,"N1","ASB2"
1.03151524453933e-07,1.78814185052345,0.338,0.127,0.00227789511451621,"N1","AC018362.1"
1.03970586454101e-07,1.99986452931669,0.225,0.063,0.0022959824606659,"N1","SOCS2"
1.0692330786656e-07,1.51487627793365,0.38,0.153,0.00236118740761725,"N1","STRA6"
1.10070136715238e-07,0.756105192474359,0.394,0.148,0.00243067882908261,"N1","FRMD6-AS2"
1.27580418467413e-07,1.14440630928108,0.451,0.184,0.00281735838101589,"N1","TWIST1"
1.42864305146989e-07,0.805117053732276,0.831,0.705,0.00315487245056096,"N1","CREB3L2"
1.4462243056253e-07,1.15713662130799,0.69,0.546,0.00319369713411234,"N1","PDIA3"
1.47181511912994e-07,1.34079458481024,0.451,0.199,0.00325020932757465,"N1","TKT"
1.52048603871482e-07,1.56310225888313,0.296,0.1,0.00335768931929393,"N1","INSIG1"
1.61145062763073e-07,1.39993643270277,0.254,0.076,0.00355856642099693,"N1","PRKAR2B"
1.70327916661833e-07,1.29518291913438,0.437,0.197,0.00376135138364326,"N1","PRKAG2"
1.77764613766059e-07,0.974859209885425,0.746,0.55,0.00392557596579589,"N1","GFPT1"
1.89219048963505e-07,0.803383155912639,0.718,0.564,0.00417852425826108,"N1","RBBP6"
2.003666126211e-07,1.66281045889759,0.225,0.064,0.00442469590651175,"N1","LMO2"
2.02027854937882e-07,2.5034874025859,0.127,0.024,0.00446138112059325,"N1","BEX2"
2.16589825895089e-07,2.31280384097679,0.169,0.04,0.00478295312524126,"N1","ACP2"
2.23321894516222e-07,1.50734414167335,0.366,0.144,0.00493161739660174,"N1","MT-ND6"
2.26081226408847e-07,1.93756734975593,0.225,0.065,0.00499255172278658,"N1","HIST2H2BE"
2.38306825793812e-07,2.27216185647945,0.169,0.04,0.00526252963400475,"N1","PLK3"
2.46038210602647e-07,1.24689339574369,0.606,0.368,0.00543326180473826,"N1","ATAD1"
2.55641169320236e-07,1.34022312990263,0.366,0.145,0.00564532394209876,"N1","ADHFE1"
2.55940677632349e-07,1.7786018613981,0.394,0.177,0.00565193798415516,"N1","MYDGF"
2.67741840977584e-07,1.18352082403183,0.479,0.233,0.005912543074308,"N1","BZW1"
2.79013660599951e-07,2.5795903816717,0.127,0.024,0.00616145866702873,"N1","AP006621.4"
2.83101374131333e-07,0.504644696232168,0.873,0.649,0.00625172764494223,"N1","ZFAT"
3.02476100944035e-07,1.33588745408984,0.225,0.064,0.00667957973714713,"N1","LGALS13"
3.96798730576718e-07,1.03442888900851,0.38,0.151,0.00876250636732566,"N1","CTSD"
4.05272959286585e-07,1.44156874154309,0.423,0.198,0.00894964275992566,"N1","SLC3A2"
4.11481274120952e-07,1.43977669723456,0.282,0.093,0.00908674097641299,"N1","FXYD5"
4.35426991510261e-07,1.0594047319553,0.479,0.228,0.00961553425352109,"N1","ADCY7"
4.58158832323657e-07,2.33588745408984,0.127,0.025,0.0101175214942033,"N1","CGB8"
4.63350263259183e-07,0.644186265495646,0.873,0.781,0.0102321638635525,"N1","CAST"
4.8061997322902e-07,1.54284983485668,0.197,0.053,0.0106135308688164,"N1","NECTIN3-AS1"
4.8564333542204e-07,1.88569350939738,0.197,0.053,0.0107244617761249,"N1","SLC30A2"
5.18363593404035e-07,1.84162326366042,0.197,0.053,0.0114470232331413,"N1","TP53I13"
5.37614838909562e-07,1.7735082387358,0.225,0.068,0.0118721484876399,"N1","AL356804.1"
5.43222888333459e-07,1.370702224685,0.225,0.066,0.0119959910430678,"N1","MIR2052HG"
5.64558116075871e-07,1.33428356838725,0.254,0.079,0.0124671368773035,"N1","KIF6"
5.71288827895122e-07,0.752098671432785,0.634,0.376,0.012615771186408,"N1","GATA3"
5.86431169290972e-07,1.3402845773989,0.423,0.187,0.0129501595114525,"N1","ETFDH"
6.19047982035429e-07,1.75845076616168,0.282,0.101,0.0136704365872884,"N1","PAQR7"
7.41353992157312e-07,1.1343726222541,0.183,0.047,0.0163713202088099,"N1","AL138828.1"
7.98447216866488e-07,0.996170045758945,0.437,0.192,0.0176321098900626,"N1","TBX20"
8.57310906968414e-07,0.563955255294666,0.479,0.214,0.0189319967585835,"N1","SGO1-AS1"
8.84739202171834e-07,1.2796369770416,0.352,0.144,0.0195376958015606,"N1","MAFK"
9.23258360225047e-07,0.674252727345376,0.845,0.678,0.0203883143688497,"N1","VAV3"
9.31587496280124e-07,0.705121263755554,0.648,0.371,0.020572246680354,"N1","INSR"
1.00829461417662e-06,0.701420462134356,0.493,0.225,0.0222661699648622,"N1","DNAJC6"
1.08304656684233e-06,1.48272884241911,0.268,0.091,0.0239169173355792,"N1","TMEM258"
1.09451631330718e-06,0.515907396662109,0.972,0.957,0.0241702037467623,"N1","RBMS1"
1.09575616988378e-06,1.74292329646794,0.268,0.094,0.0241975834995434,"N1","BEX4"
1.10040888030901e-06,1.38640272534408,0.352,0.146,0.0243003293038639,"N1","RABAC1"
1.11424481545943e-06,1.97472832351283,0.197,0.057,0.0246058682597907,"N1","ADGRE5"
1.11497499415495e-06,1.09836017275584,0.62,0.379,0.0246219927959237,"N1","CD164"
1.1173987434235e-06,1.45438421672514,0.282,0.099,0.0246755164510212,"N1","ATP6V0B"
1.15232777419489e-06,0.541720615053388,0.803,0.604,0.0254468542375458,"N1","ATP10D"
1.24399151629748e-06,0.886878025555214,0.549,0.285,0.0274710646543972,"N1","MTMR1"
1.27770335426799e-06,0.586961625282298,0.592,0.291,0.0282155231722999,"N1","PIP5K1B"
1.29326769810055e-06,1.4901083727847,0.338,0.137,0.0285592305771544,"N1","STX3"
1.45758821270091e-06,2.1201587630344,0.155,0.038,0.0321879205010741,"N1","SHMT2"
1.53427003774754e-06,2.35934642691382,0.141,0.032,0.033881285243579,"N1","PGAP3"
1.56305722496237e-06,1.08133951414387,0.465,0.225,0.0345169926988441,"N1","ANXA6"
1.68514890979531e-06,1.63622618254449,0.239,0.079,0.0372131433750099,"N1","SLC39A6"
1.78314210588255e-06,1.21326816742588,0.521,0.292,0.0393771271242043,"N1","CEBPB"
1.85696014092396e-06,1.19415934447818,0.394,0.172,0.0410072507920238,"N1","MYO5B"
1.87072921495629e-06,1.55417936568081,0.31,0.12,0.0413113132538797,"N1","MAP7D3"
1.97476711277409e-06,1.12958889264355,0.789,0.456,0.0436087821513903,"N1","HBG2"
2.15860362837996e-06,2.45719375031197,0.127,0.028,0.0476684439255146,"N1","MUC20"
2.30391471282276e-06,0.732180275979975,0.803,0.721,0.050877348603265,"N1","HIBADH"
2.39272930415256e-06,1.14287883953448,0.183,0.05,0.052838641223601,"N1","HS3ST3A1"
2.68069945192124e-06,1.53519626231324,0.423,0.219,0.0591978859967767,"N1","ADAMTSL4"
2.81169355395042e-06,1.94182152177589,0.197,0.059,0.0620906287518872,"N1","TMEM134"
2.83119635426274e-06,1.77701418223734,0.211,0.066,0.0625213090911842,"N1","CYB561A3"
2.83759855815715e-06,1.19732662355686,0.465,0.245,0.0626626889597844,"N1","SELENOI"
2.84749997972084e-06,1.28593723512411,0.479,0.271,0.0628813420521753,"N1","REEP5"
2.95196520282107e-06,1.20469227324607,0.352,0.148,0.0651882475738976,"N1","PDE5A"
3.04088686039838e-06,0.521225164970731,0.93,0.838,0.0671519045381775,"N1","BRWD1"
3.26812694446685e-06,1.48169871382062,0.366,0.168,0.0721700473146614,"N1","CHMP2B"
3.40774018856952e-06,0.748800391851126,0.803,0.748,0.0752531265841807,"N1","USP9X"
3.42801099432364e-06,1.36527126087093,0.282,0.104,0.075700766787649,"N1","COQ10B"
3.62013085543156e-06,1.24257030327408,0.338,0.144,0.0799433496804952,"N1","ABHD5"
3.71632923057312e-06,1.24923871219933,0.324,0.131,0.0820676983987462,"N1","FAM171B"
3.76379625869151e-06,1.64983882825436,0.197,0.059,0.0831159127806847,"N1","GBA"
3.85930151370032e-06,1.07758737928276,0.423,0.193,0.0852249553270442,"N1","TAF4B"
4.43556647073602e-06,0.950233761592086,0.451,0.22,0.0979506143732635,"N1","XBP1"
5.01541267226092e-06,0.561672299076817,0.901,0.834,0.110755358041538,"N1","TLK1"
5.44664526051737e-06,0.991363060750673,0.592,0.406,0.120278267288005,"N1","CALR"
5.47778859268937e-06,1.38671623543189,0.338,0.14,0.120966005492359,"N1","LRP8"
5.54535369718853e-06,1.39061064043068,0.338,0.146,0.122458045695014,"N1","MKNK2"
5.83102629607323e-06,1.02231143963625,0.338,0.138,0.128766553696185,"N1","TPP1"
6.19344390541963e-06,1.02116966840303,0.535,0.306,0.136769821763382,"N1","ARRDC3"
6.54390417585482e-06,1.049769435143,0.408,0.191,0.144509035915402,"N1","GCM1"
6.69945850039943e-06,2.36408434592049,0.141,0.036,0.147944142064321,"N1","ELF3"
6.78035890093803e-06,0.745914799809412,0.845,0.749,0.149730665609414,"N1","TRIM33"
7.07293131010547e-06,1.4737957176491,0.254,0.092,0.156191542121059,"N1","CTSA"
8.63877439293199e-06,1.03269592178406,0.437,0.216,0.190770054919117,"N1","AKIRIN1"
8.66312440814181e-06,1.3239272194485,0.296,0.118,0.191307776304996,"N1","SPCS1"
8.69085922130296e-06,0.996075755046785,0.577,0.357,0.191920244184033,"N1","COG3"
8.81677093067845e-06,0.876887612022034,0.662,0.482,0.194700752462172,"N1","S100A11"
8.87976993085842e-06,0.667424460812192,0.831,0.782,0.196091959383147,"N1","USP15"
9.00180398526685e-06,1.8372247997629,0.113,0.024,0.198786837406648,"N1","LINC02291"
9.11266338344337e-06,1.64885304410881,0.169,0.049,0.20123494549658,"N1","SGPP2"
9.1168677043624e-06,0.60727394035741,0.732,0.499,0.201327789515435,"N1","GRHL2"
9.5431606437364e-06,1.51529670487554,0.169,0.048,0.210741616495631,"N1","TRIM40"
9.79488409587711e-06,1.08588886094965,0.408,0.199,0.216300425489254,"N1","EDF1"
9.82419624088722e-06,1.21067105593984,0.324,0.137,0.216947725587513,"N1","PSMB6"
9.87544203035393e-06,0.773846509520077,0.761,0.574,0.218079386356306,"N1","MORC4"
9.98675032524686e-06,1.45136467150977,0.268,0.103,0.220537407432427,"N1","YIPF2"
1.00968375602396e-05,0.882391115811034,0.394,0.178,0.222968463842771,"N1","NUP50-DT"
1.05103541706073e-05,0.946578591050894,0.507,0.285,0.23210015114952,"N1","PISD"
1.0562662825053e-05,0.444308624105286,0.789,0.61,0.233255283165645,"N1","ANXA1"
1.07099144472843e-05,1.44878151049577,0.211,0.069,0.236507040739379,"N1","UNC13D"
1.09072992134387e-05,1.12819608209982,0.451,0.245,0.240865888530367,"N1","SPCS3"
1.09859806512864e-05,1.55456158718017,0.225,0.076,0.242603410722357,"N1","PIM1"
1.10709954918344e-05,1.80564813970952,0.141,0.036,0.24448079344618,"N1","TMEM74B"
1.24381232885463e-05,1.44555904982857,0.239,0.086,0.274671076580969,"N1","SGMS2"
1.25465049644955e-05,1.5738767304773,0.197,0.064,0.277064469130953,"N1","AL603840.1"
1.30125087451671e-05,0.250628694929807,0.648,0.379,0.287355230619525,"N1","IL1RAPL2"
1.3213543555292e-05,0.967125540990859,0.324,0.133,0.291794682331513,"N1","BCAR4"
1.32587864922242e-05,0.75758868364969,0.352,0.149,0.292793782107788,"N1","CKAP4"
1.35710206778349e-05,1.12877189333911,0.239,0.086,0.299688849628629,"N1","CD44"
1.43400368003976e-05,1.59731797422104,0.268,0.105,0.316671032663179,"N1","A2ML1-AS1"
1.46842683077003e-05,1.52167512265962,0.366,0.177,0.324272697038946,"N1","SOD1"
1.61309162989666e-05,0.708638604077794,0.676,0.525,0.356219024630079,"N1","CYTH3"
1.6229876230501e-05,1.59892185992363,0.183,0.057,0.358404356798153,"N1","PCP4"
1.6630501909155e-05,0.886147258431117,0.38,0.174,0.36725137365987,"N1","LINC02245"
1.67980753716852e-05,0.51538454286399,0.789,0.629,0.370951898432925,"N1","RAI14"
1.68958092556576e-05,0.405750843720005,0.986,0.963,0.373110155792686,"N1","KMT2C"
1.73468235804227e-05,0.558838852747863,0.789,0.63,0.383069905126475,"N1","SAT1"
1.94091598723167e-05,0.63755797994292,0.521,0.28,0.42861247746037,"N1","PRDX1"
1.9416599185444e-05,0.833149084350264,0.479,0.247,0.42877675981216,"N1","SLC27A6"
1.94381280577993e-05,1.77551059164695,0.197,0.066,0.429252181900381,"N1","SEC11C"
2.23789657854316e-05,1.23697242801715,0.38,0.185,0.494194701439685,"N1","ACADVL"
2.29061721391213e-05,1.22565189188171,0.31,0.132,0.505836999348215,"N1","HMGB3"
2.41469544412917e-05,1.23344604936351,0.282,0.115,0.533237194927044,"N1","CSF2RB"
2.43320510990414e-05,0.501944456516857,0.746,0.565,0.537324684420132,"N1","RPS6KA5"
2.63946470201313e-05,0.947183665232136,0.451,0.246,0.582872990145559,"N1","SMOC2"
2.78306700811328e-05,1.00468154561446,0.169,0.05,0.614584687401655,"N1","LINC01098"
3.05064070439478e-05,0.542122319978915,0.634,0.415,0.6736729867515,"N1","ERVW-1"
3.08910218003238e-05,0.849382916430567,0.606,0.437,0.68216643441655,"N1","DAAM1"
3.21485135697283e-05,1.35462401667142,0.197,0.067,0.709935625160311,"N1","AC010328.1"
3.22568466603399e-05,0.791916894214833,0.521,0.298,0.712327944800287,"N1","RRAS2"
3.36130168672206e-05,0.89776634169795,0.535,0.34,0.742276251478833,"N1","HSPA5"
3.38464490738591e-05,1.47805235520963,0.239,0.092,0.74743113489803,"N1","DDRGK1"
3.40325924453866e-05,1.17530031722686,0.352,0.165,0.751541738971472,"N1","TMED3"
3.40787333043004e-05,1.15088527866666,0.493,0.283,0.752560667558866,"N1","BSG"
3.49889967279315e-05,0.736302919003834,0.789,0.712,0.772662014742912,"N1","TAX1BP1"
3.53868159153671e-05,1.50183766536681,0.211,0.075,0.781447055859051,"N1","PM20D2"
3.57089443961501e-05,1.36059173993106,0.197,0.066,0.788560619100183,"N1","SYT12"
3.72352789069831e-05,1.53519626231324,0.211,0.075,0.822266664102908,"N1","ITGB3"
3.85570028126491e-05,1.16397499532689,0.31,0.139,0.85145429311173,"N1","HIST1H1C"
4.14722722929183e-05,1.79183289694889,0.155,0.046,0.915832189044516,"N1","MORN3"
4.24348704664721e-05,0.894825066385828,0.38,0.179,0.937089244511103,"N1","ZNF706"
4.25405496791108e-05,1.1158714046313,0.268,0.109,0.939422958563805,"N1","ZNF703"
4.44643060489582e-05,1.40744071511487,0.268,0.112,0.981905270479144,"N1","DAGLB"
4.4698015791709e-05,0.344639928098799,0.254,0.097,0.98706628272831,"N1","SERPINE1"
4.58896224754539e-05,1.23336937348239,0.408,0.226,1,"N1","OSBP"
4.66501767606955e-05,0.342058039590488,0.958,0.801,1,"N1","TGFBR3"
4.83502599005862e-05,0.667898799799356,0.577,0.364,1,"N1","CTSL"
4.85742769077257e-05,1.44878151049577,0.197,0.068,1,"N1","YIF1A"
4.90606864189349e-05,0.849438164055472,0.479,0.269,1,"N1","TRAF3"
5.06269887863145e-05,1.24568964511826,0.282,0.121,1,"N1","GATA2"
5.09187991900766e-05,1.78228912427801,0.155,0.047,1,"N1","GPR108"
5.38746739065196e-05,1.10245676130094,0.352,0.174,1,"N1","TGFB1"
5.48562363528317e-05,1.5531181703105,0.113,0.028,1,"N1","PSCA"
6.08670135004482e-05,1.04907566497292,0.254,0.101,1,"N1","AC020891.2"
6.27328987076173e-05,1.21113242308189,0.183,0.06,1,"N1","CORO6"
6.31141149708805e-05,1.01862073657234,0.423,0.231,1,"N1","PPME1"
6.3911423792874e-05,1.00838551437788,0.282,0.117,1,"N1","CRYBG2"
6.39458558123706e-05,0.617658422505215,0.282,0.118,1,"N1","CCDC68"
6.40585650901698e-05,2.05602842561468,0.127,0.035,1,"N1","COMTD1"
6.75497498981935e-05,0.673312525524878,0.761,0.639,1,"N1","ESYT2"
6.84987479738196e-05,1.21437410465205,0.296,0.131,1,"N1","OSER1"
6.90656170695536e-05,0.712182927589741,0.634,0.476,1,"N1","PSAP"
7.12407681515811e-05,2.16906836351535,0.113,0.029,1,"N1","AC022463.1"
7.15728754151498e-05,0.91779145241281,0.437,0.233,1,"N1","DYNC2H1"
7.34211624184939e-05,1.57763152863364,0.211,0.08,1,"N1","LINC02595"
8.13462809059874e-05,0.435849745054835,0.887,0.747,1,"N1","CDYL"
8.18244811406955e-05,0.685976214488851,0.69,0.525,1,"N1","MBD2"
8.18296481969292e-05,1.42383515336554,0.31,0.146,1,"N1","MALSU1"
8.54306560118185e-05,0.760262817948015,0.606,0.413,1,"N1","SEC62"
8.92558521789233e-05,1.22512832263594,0.408,0.232,1,"N1","CPD"
9.21151320059445e-05,1.53519626231324,0.211,0.082,1,"N1","LGSN"
9.57100814641843e-05,1.25476322874372,0.282,0.125,1,"N1","MMD"
9.64921069764174e-05,1.38319316886819,0.141,0.042,1,"N1","FLT4"
9.70728224048712e-05,0.843591201546911,0.507,0.31,1,"N1","UBC"
0.000102649314367634,1.33588745408984,0.225,0.089,1,"N1","LRP11"
0.000107506616118859,0.971438253578649,0.451,0.26,1,"N1","HEXB"
0.000109163994090042,1.50781982338194,0.254,0.111,1,"N1","FAM98A"
0.000109203372528044,0.34233803595635,0.366,0.168,1,"N1","S100A9"
0.000113523666860593,1.66949735402483,0.169,0.057,1,"N1","P4HTM"
0.000113555082536044,0.440835061712301,0.845,0.806,1,"N1","BAZ2B"
0.000121285365815178,1.38319316886819,0.127,0.036,1,"N1","TRAM2-AS1"
0.000121397850570298,0.432425845163027,0.789,0.637,1,"N1","NEBL"
0.000122957636761864,1.45457780210496,0.254,0.111,1,"N1","GSTA3"
0.000124122440792935,0.809726306984865,0.366,0.178,1,"N1","PERP"
0.000136493894577608,0.723641351726352,0.634,0.454,1,"N1","CNOT6L"
0.000137344072512544,1.94612936325935,0.141,0.044,1,"N1","AL592430.1"
0.00013833149906265,1.05198726039282,0.296,0.134,1,"N1","ATF3"
0.000139304004652354,1.23799525332826,0.155,0.05,1,"N1","AC022146.2"
0.000142219242211969,0.899328545468234,0.479,0.295,1,"N1","PSMB1"
0.000143110250941141,0.414856392463527,0.915,0.841,1,"N1","IGF2BP3"
0.00014704748482738,0.705121263755554,0.465,0.263,1,"N1","OAZ1"
0.000148921005448149,0.48038870396459,0.282,0.125,1,"N1","ADAM19"
0.00015162105819947,0.938140689604066,0.38,0.201,1,"N1","LAMP1"
0.000157729928489774,0.960287426256009,0.324,0.154,1,"N1","LMAN2"
0.000159510886748039,0.411473810906839,0.549,0.328,1,"N1","S100A6"
0.000162869747952465,1.28109498124946,0.296,0.137,1,"N1","GSTK1"
0.000163181426033873,1.34366480468155,0.31,0.156,1,"N1","MED6"
0.000165883338485249,1.22272849667495,0.31,0.151,1,"N1","ATP5PB"
0.000168289573849189,1.55456158718017,0.225,0.094,1,"N1","BAG6"
0.000170404103614702,0.752335902176386,0.493,0.287,1,"N1","FOXN2"
0.000170586645071711,1.66949735402483,0.183,0.068,1,"N1","GALE"
0.000174968294002423,0.433558900632985,0.704,0.552,1,"N1","SLC43A2"
0.000188859253721807,1.53519626231324,0.169,0.059,1,"N1","PEF1"
0.000191638012861681,1.2863316296156,0.296,0.141,1,"N1","AC104389.5"
0.000195782948376536,0.838123395270548,0.225,0.089,1,"N1","KIAA1211"
0.000201627746891244,0.367744769779528,0.803,0.726,1,"N1","BACH1"
0.000206937236988895,0.527928261849203,0.845,0.763,1,"N1","CD46"
0.000210218510093431,0.684284974268898,0.62,0.462,1,"N1","SLC44A1"
0.000216145320711231,1.46633440416844,0.239,0.104,1,"N1","RNF7"
0.000216879760344649,0.725851415745823,0.592,0.402,1,"N1","CANX"
0.000220811649769132,0.547070362601534,0.521,0.306,1,"N1","EFCAB2"
0.000222132353408372,1.35765807676105,0.268,0.122,1,"N1","INO80C"
0.00022395603356031,1.17857544925972,0.239,0.101,1,"N1","ADIPOR1"
0.000225542766834929,0.902507854127088,0.592,0.342,1,"N1","HBA2"
0.000226854493298661,0.402062920921792,0.718,0.483,1,"N1","MED12L"
0.000227895346208386,0.488245847386672,0.859,0.794,1,"N1","SCAPER"
0.000229428933048428,0.743961005618915,0.507,0.296,1,"N1","USP43"
0.000232639980067233,1.31906283144848,0.225,0.093,1,"N1","RNF6"
0.000233155464496276,0.41424910453634,0.746,0.608,1,"N1","CHSY1"
0.000245216307871927,1.57209584512477,0.197,0.075,1,"N1","KIAA1549"
0.00025188329382141,1.36272906630848,0.169,0.059,1,"N1","SLC25A4"
0.000263858839441456,1.17586819562069,0.239,0.102,1,"N1","DANCR"
0.000285949013205063,1.39799017079627,0.324,0.17,1,"N1","C21orf91"
0.00028628380779005,1.55944380855992,0.197,0.077,1,"N1","PLEKHG6"
0.000299409517579208,0.445254137000444,0.338,0.158,1,"N1","HLA-C"
0.000299907365712268,0.770090187782534,0.423,0.231,1,"N1","TMEM59"
0.000310766385883497,0.942036608625466,0.423,0.237,1,"N1","GABARAPL1"
0.000328958641531868,1.01480576288817,0.352,0.186,1,"N1","ATP6V1G1"
0.000340505057442161,1.6530327526071,0.155,0.055,1,"N1","RCAN3"
0.00035420734682403,0.367343801151065,0.732,0.58,1,"N1","CPEB4"
0.000367140445197662,0.787870156541314,0.352,0.176,1,"N1","SLC25A5"
0.000368842383394107,0.345500878796241,0.732,0.548,1,"N1","IGF2BP2"
0.000368992803624284,1.44962053060717,0.197,0.079,1,"N1","MFAP3L"
0.000371995744457786,0.595876000047133,0.408,0.225,1,"N1","ABCG2"
0.00037857676370166,1.4680820664547,0.155,0.054,1,"N1","SDF2L1"
0.000379200351855331,0.859352458092722,0.38,0.207,1,"N1","ARL6IP5"
0.000388526700648363,0.653727677212737,0.521,0.316,1,"N1","TMEM106B"
0.00040130428631284,0.99571139210991,0.338,0.175,1,"N1","SELENOS"
0.000402606436567145,1.87504626519787,0.113,0.033,1,"N1","COA3"
0.000407743168820043,1.70512126375555,0.169,0.064,1,"N1","LENG9"
0.000412326432355829,0.549150862317069,0.746,0.592,1,"N1","PDZD2"
0.000418361469635594,1.35934642691382,0.211,0.091,1,"N1","ERMAP"
0.000422641229436345,1.08539334487372,0.324,0.163,1,"N1","ERBB2"
0.000422808468311023,0.698350305778118,0.577,0.409,1,"N1","FAM49A"
0.000426970392944627,1.17419860274729,0.31,0.158,1,"N1","ACOX3"
0.000441675584653676,1.37520037811466,0.183,0.071,1,"N1","HDAC2-AS2"
0.00045338939034852,0.425209803341755,0.394,0.206,1,"N1","QSOX1"
0.000468402436567838,0.881240444607071,0.268,0.123,1,"N1","COL28A1"
0.000484807452037245,2.17460654705677,0.141,0.05,1,"N1","IGSF10"
0.000486834080712025,0.312803840976794,0.493,0.304,1,"N1","PTPRF"
0.000489549205458233,0.960162878835817,0.296,0.144,1,"N1","VAMP2"
0.000501918887181424,1.20527537667235,0.183,0.071,1,"N1","ANKRD9"
0.000505506895649781,0.843318557675574,0.394,0.218,1,"N1","P2RY6"
0.000521938822791838,1.60078460394082,0.127,0.04,1,"N1","CCL28"
0.000526644009655252,0.976423285572949,0.296,0.145,1,"N1","NMT2"
0.000527504331142354,2.00468154561446,0.113,0.034,1,"N1","ALDH3B2"
0.000549241256539947,1.50718188614365,0.183,0.073,1,"N1","EFS"
0.000552126099903352,0.676323999448119,0.521,0.33,1,"N1","FBXO9"
0.000555861576836063,1.12980893306812,0.254,0.117,1,"N1","NDUFB4"
0.000556647289081295,1.31280384097679,0.183,0.072,1,"N1","C1orf115"
0.000569612004313116,0.712654936440962,0.577,0.411,1,"N1","HEATR5A"
0.000575454606189002,0.68242221549642,0.479,0.288,1,"N1","TJP2"
0.000594935439077058,0.647052207500024,0.465,0.285,1,"N1","DUBR"
0.000600403056479097,0.852480293383181,0.451,0.28,1,"N1","PRRC1"
0.000604187258492965,0.317089076922116,0.817,0.713,1,"N1","AUTS2"
0.000607472169447389,1.44208685792176,0.169,0.064,1,"N1","LINC00265"
0.000617908385772087,1.06571097901202,0.127,0.04,1,"N1","CD96"
0.000618980368883872,0.43243009664286,0.676,0.512,1,"N1","AC078881.1"
0.00062066038753179,0.65432937319895,0.535,0.364,1,"N1","MINDY2"
0.000637213863855728,0.902353611193602,0.338,0.183,1,"N1","TINAGL1"
0.000642041665505015,0.71775808943348,0.31,0.152,1,"N1","MIR222HG"
0.000656433050051307,1.29483729444734,0.211,0.091,1,"N1","SLC5A6"
0.000660155786823567,0.884942301340367,0.282,0.133,1,"N1","PSMD8"
0.000690695657914651,0.79462843146684,0.521,0.337,1,"N1","SGCE"
0.000701690309239374,0.773880806731287,0.394,0.225,1,"N1","SPINT2"
0.000708066965557946,1.07709004114251,0.127,0.041,1,"N1","SLC4A4"
0.000711092648428634,1.62983313645132,0.127,0.042,1,"N1","ELOVL7"
0.000713979698497913,0.661135781998159,0.676,0.521,1,"N1","APPBP2"
0.000733491472766152,0.877302239138235,0.38,0.217,1,"N1","ANKRD13A"
0.000744789905041368,0.883119565733549,0.282,0.137,1,"N1","ATP5PD"
0.000771793151997006,1.67364303228239,0.155,0.059,1,"N1","LNX1-AS1"
0.000778781129511935,0.794228737589539,0.408,0.24,1,"N1","IFNGR1"
0.000815803868410192,0.690474487791153,0.437,0.258,1,"N1","ICK"
0.000838425514711359,2.10025920559669,0.113,0.036,1,"N1","VWA5A"
0.00085761260581303,0.387884864192914,0.93,0.902,1,"N1","GOLGA4"
0.000885925619036402,0.814350333510313,0.239,0.107,1,"N1","AC009126.1"
