"week","sender_label","receiver_label","lr","n_k","n_k_sig","median_z","robust_fraction"
9,"vCTB2","unknown2","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","unknown2","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","unknown2","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","unknown2","PGF->FLT1",4,0,NA,0
9,"vCTB2","unknown2","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","unknown2","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","unknown2","VEGFA->KDR",4,0,NA,0
9,"vCTB2","unknown3","CCL2->CCR2",4,0,NA,0
9,"vCTB2","unknown3","CCL5->CCR5",4,0,NA,0
9,"vCTB2","unknown3","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","unknown3","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","unknown3","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","unknown3","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","unknown3","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","unknown3","PGF->FLT1",4,0,NA,0
9,"vCTB2","unknown3","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","unknown3","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","unknown3","VEGFA->KDR",4,0,NA,0
9,"vCTB2","vCTB2","CCL2->CCR2",4,0,NA,0
9,"vCTB2","vCTB2","CCL5->CCR5",4,0,NA,0
9,"vCTB2","vCTB2","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","vCTB2","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","vCTB2","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","vCTB2","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","vCTB2","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","vCTB2","PGF->FLT1",4,0,NA,0
9,"vCTB2","vCTB2","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","vCTB2","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","vCTB2","VEGFA->KDR",4,0,NA,0
9,"vCTB2","vCTBp","CCL2->CCR2",4,0,NA,0
9,"vCTB2","vCTBp","CCL5->CCR5",4,0,NA,0
9,"vCTB2","vCTBp","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","vCTBp","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","vCTBp","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","vCTBp","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","vCTBp","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","vCTBp","PGF->FLT1",4,0,NA,0
9,"vCTB2","vCTBp","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","vCTBp","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","vCTBp","VEGFA->KDR",4,0,NA,0
9,"vCTBp","EVT2","CCL2->CCR2",4,0,NA,0
9,"vCTBp","EVT2","CCL5->CCR5",4,0,NA,0
9,"vCTBp","EVT2","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","EVT2","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","EVT2","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","EVT2","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","EVT2","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","EVT2","PGF->FLT1",4,0,NA,0
9,"vCTBp","EVT2","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","EVT2","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","EVT2","VEGFA->KDR",4,0,NA,0
9,"vCTBp","EVT3","CCL2->CCR2",4,0,NA,0
9,"vCTBp","EVT3","CCL5->CCR5",4,0,NA,0
9,"vCTBp","EVT3","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","EVT3","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","EVT3","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","EVT3","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","EVT3","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","EVT3","PGF->FLT1",4,0,NA,0
9,"vCTBp","EVT3","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","EVT3","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","EVT3","VEGFA->KDR",4,0,NA,0
9,"vCTBp","Endothelial_cells","CCL2->CCR2",4,0,NA,0
9,"vCTBp","Endothelial_cells","CCL5->CCR5",4,0,NA,0
9,"vCTBp","Endothelial_cells","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","Endothelial_cells","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","Endothelial_cells","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","Endothelial_cells","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","Endothelial_cells","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","Endothelial_cells","PGF->FLT1",4,0,NA,0
9,"vCTBp","Endothelial_cells","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","Endothelial_cells","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","Endothelial_cells","VEGFA->KDR",4,0,NA,0
9,"vCTBp","Fibroblast1","CCL2->CCR2",4,0,NA,0
9,"vCTBp","Fibroblast1","CCL5->CCR5",4,0,NA,0
9,"vCTBp","Fibroblast1","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","Fibroblast1","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","Fibroblast1","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","Fibroblast1","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","Fibroblast1","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","Fibroblast1","PGF->FLT1",4,0,NA,0
9,"vCTBp","Fibroblast1","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","Fibroblast1","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","Fibroblast1","VEGFA->KDR",4,0,NA,0
9,"vCTBp","Fibroblast2","CCL2->CCR2",4,0,NA,0
9,"vCTBp","Fibroblast2","CCL5->CCR5",4,0,NA,0
9,"vCTBp","Fibroblast2","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","Fibroblast2","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","Fibroblast2","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","Fibroblast2","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","Fibroblast2","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","Fibroblast2","PGF->FLT1",4,0,NA,0
9,"vCTBp","Fibroblast2","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","Fibroblast2","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","Fibroblast2","VEGFA->KDR",4,0,NA,0
9,"vCTBp","Hofbauer cells","CCL2->CCR2",4,0,NA,0
9,"vCTBp","Hofbauer cells","CCL5->CCR5",4,0,NA,0
9,"vCTBp","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"vCTBp","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"vCTBp","STB","CCL2->CCR2",4,0,NA,0
9,"vCTBp","STB","CCL5->CCR5",4,0,NA,0
9,"vCTBp","STB","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","STB","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","STB","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","STB","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","STB","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","STB","PGF->FLT1",4,0,NA,0
9,"vCTBp","STB","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","STB","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","STB","VEGFA->KDR",4,0,NA,0
9,"vCTBp","maternal macrophages","CCL2->CCR2",4,0,NA,0
9,"vCTBp","maternal macrophages","CCL5->CCR5",4,0,NA,0
9,"vCTBp","maternal macrophages","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","maternal macrophages","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","maternal macrophages","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","maternal macrophages","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","maternal macrophages","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","maternal macrophages","PGF->FLT1",4,0,NA,0
9,"vCTBp","maternal macrophages","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","maternal macrophages","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","maternal macrophages","VEGFA->KDR",4,0,NA,0
9,"vCTBp","unknown2","CCL2->CCR2",3,0,NA,0
9,"vCTBp","unknown2","CCL5->CCR5",3,0,NA,0
9,"vCTBp","unknown2","CSF1->CSF1R",3,0,NA,0
9,"vCTBp","unknown2","CXCL12->CXCR4",3,0,NA,0
9,"vCTBp","unknown2","HLA-G->LILRB1",3,0,NA,0
9,"vCTBp","unknown2","HLA-G->LILRB2",3,0,NA,0
9,"vCTBp","unknown2","LGALS9->HAVCR2",3,0,NA,0
9,"vCTBp","unknown2","PGF->FLT1",3,0,NA,0
9,"vCTBp","unknown2","TGFB1->TGFBR1",3,0,NA,0
9,"vCTBp","unknown2","TGFB1->TGFBR2",3,0,NA,0
9,"vCTBp","unknown2","VEGFA->KDR",3,0,NA,0
9,"vCTBp","unknown3","CCL2->CCR2",4,0,NA,0
9,"vCTBp","unknown3","CCL5->CCR5",4,0,NA,0
9,"vCTBp","unknown3","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","unknown3","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","unknown3","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","unknown3","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","unknown3","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","unknown3","PGF->FLT1",4,0,NA,0
9,"vCTBp","unknown3","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","unknown3","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","unknown3","VEGFA->KDR",4,0,NA,0
9,"vCTBp","vCTB2","CCL2->CCR2",4,0,NA,0
9,"vCTBp","vCTB2","CCL5->CCR5",4,0,NA,0
9,"vCTBp","vCTB2","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","vCTB2","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","vCTB2","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","vCTB2","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","vCTB2","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","vCTB2","PGF->FLT1",4,0,NA,0
9,"vCTBp","vCTB2","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","vCTB2","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","vCTB2","VEGFA->KDR",4,0,NA,0
9,"vCTBp","vCTBp","CCL2->CCR2",4,0,NA,0
9,"vCTBp","vCTBp","CCL5->CCR5",4,0,NA,0
9,"vCTBp","vCTBp","CSF1->CSF1R",4,0,NA,0
9,"vCTBp","vCTBp","CXCL12->CXCR4",4,0,NA,0
9,"vCTBp","vCTBp","HLA-G->LILRB1",4,0,NA,0
9,"vCTBp","vCTBp","HLA-G->LILRB2",4,0,NA,0
9,"vCTBp","vCTBp","LGALS9->HAVCR2",4,0,NA,0
9,"vCTBp","vCTBp","PGF->FLT1",4,0,NA,0
9,"vCTBp","vCTBp","TGFB1->TGFBR1",4,0,NA,0
9,"vCTBp","vCTBp","TGFB1->TGFBR2",4,0,NA,0
9,"vCTBp","vCTBp","VEGFA->KDR",4,0,NA,0
